Tester ID/Tester Station: /CP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,20,20,105,105,-512.459,-515.719,-515.904,-515.856,-518.704,-518.185,-465.556,-453.682,-504.261,12.846,12.693,12.541,12.846,12.846,12.999,12.693,12.999,12.388,12.693,13.304,12.846,12.388,12.541,12.235,12.999,12.693,12.693,12.541,12.693,12.999,12.693,12.693,12.846,12.541,12.693,12.999,12.693,12.846,12.541,12.388,4996,4997,4996,4996
2984,58,58,104,105,-522.034,-522.813,-527.052,-517.117,-523.261,-522.605,-471.146,-459.383,-511.116,8.829,8.216,8.676,8.523,8.829,8.216,8.37,8.063,8.829,8.676,8.676,8.216,8.216,8.829,8.676,8.829,8.676,8.063,8.676,8.829,8.216,8.37,8.676,8.216,8.37,8.216,8.37,8.829,8.523,8.523,8.216,8.676,8.523,8.063,8.216,8.37,8.063,8.676,8.829,8.216,8.216,8.063,8.829,8.523,8.523,8.216,8.523,8.063,8.37,8.523,8.523,8.829,8.829,8.676,8.216,8.216,8.37,8.676,8.216,8.37,8.523,8.216,8.37,8.216,8.37
2985,58,58,103,105,-526.718,-522.347,-522.906,-531.941,-500.753,-505.06,-461.495,-450.864,-501.113,1.186,0.726021,1.033,0.879335,1.339,0.572706,0.879335,0.572706,1.033,0.879335,1.186,0.879335,0.726021,1.033,1.033,1.033,1.033,0.726021,1.033,1.033,0.726021,0.879335,0.879335,0.572706,0.879335,0.726021,0.879335,1.186,0.726021,0.726021,0.419392,1.186,1.033,0.726021,0.572706,0.879335,0.572706,1.186,1.033,0.726021,0.726021,0.879335,1.186,0.879335,1.033,0.572706,0.726021,0.572706,0.879335,0.879335,1.033,1.033,1.186,1.186,0.572706,0.726021,0.879335,1.033,0.726021,0.879335,1.033,0.726021,0.726021,0.726021,0.879335
2986,58,58,102,105,-503.068,-507.87,-514.583,-512.529,-522.055,-528.143,-469.616,-455.883,-509.782,13.979,13.673,13.979,13.826,13.826,13.521,13.673,13.521,13.826,13.826,13.826,13.673,13.673,13.826,13.979,13.979,13.826,13.673,13.979,13.979,13.521,13.673,13.826,13.673,13.673,13.673,13.673,13.979,13.826,13.673,13.673,13.826,13.826,13.673,13.673,13.826,13.673,13.979,13.826,13.521,13.826,13.673,13.979,13.826,13.826,13.673,13.826,13.673,13.673,13.673,13.826,13.826,13.979,13.979,13.673,13.673,13.979,13.826,13.673,13.826,13.826,13.673,13.673,13.673,13.673
2987,58,58,101,105,-517.033,-526.435,-522.893,-522.801,-525.291,-519.308,-459.918,-450.816,-501.121,1.894,1.435,1.741,1.588,2.047,1.129,1.588,1.129,1.894,1.741,1.741,1.435,1.282,1.894,1.894,1.894,1.741,1.282,1.741,1.741,1.129,1.435,1.588,1.282,1.588,1.282,1.588,2.047,1.588,1.435,0.97658,1.894,1.741,1.282,1.129,1.282,1.129,1.894,1.894,1.282,1.435,1.282,2.047,1.588,1.588,1.282,1.588,1.282,1.435,1.588,1.588,1.894,2.2,1.894,1.282,1.282,1.588,1.588,1.435,1.588,1.588,1.435,1.588,1.282,1.435
2988,58,58,116,102,-515.508,-518.303,-518.041,-518.255,-520.648,-519.158,-467.098,-455.444,-508.591,19.911,19.758,20.217,19.911,19.758,19.758,19.605,19.911,19.605,19.605,20.064,19.758,19.758,19.605,19.605,19.452,19.911,19.299,19.911,19.758,19.911,20.064,19.452,19.758,19.452,19.452,19.911,19.452,19.605,19.605,19.299,19.299,19.758,19.299,19.452,19.911,19.605,19.299,19.452,19.911,19.758,19.758,19.605,19.452,19.758,19.758,19.605,19.452,19.911,19.452,19.605,19.911,19.758,19.758,19.452,19.758,19.758,19.452,19.758,19.452,19.605,19.911,19.758,19.452,20.064
2989,58,58,115,102,-514.83,-518.447,-518.1,-518.33,-521.142,-521.435,-468.155,-455.935,-508.271,18.663,18.663,18.816,18.816,18.51,18.663,18.663,18.816,18.51,18.51,18.816,18.816,18.663,18.663,18.51,18.51,18.663,18.51,18.663,18.51,18.816,18.663,18.204,18.663,18.51,18.357,18.663,18.663,18.51,18.51,18.51,18.51,18.663,18.51,18.663,18.663,18.51,18.51,18.51,18.663,18.663,18.663,18.816,18.51,18.663,18.663,18.51,18.357,18.663,18.357,18.51,18.663,18.663,18.663,18.51,18.663,18.663,18.51,18.663,18.357,18.357,18.51,18.816,18.51,18.816
2990,58,58,114,102,-516.534,-519.604,-518.94,-518.568,-522.072,-522.221,-469.407,-457.805,-509.777,20.187,20.187,20.34,20.187,19.881,20.187,19.881,20.187,19.727,19.727,20.34,20.187,19.881,20.034,19.727,19.574,20.034,19.727,20.034,19.881,20.034,20.034,19.574,19.881,19.727,19.574,20.034,19.727,19.727,19.727,19.574,19.574,19.881,19.574,19.727,19.881,20.034,19.574,19.574,19.881,20.034,20.034,20.034,19.574,19.881,19.881,19.727,19.574,20.034,19.574,19.881,19.881,19.727,20.034,19.574,20.034,20.034,19.727,19.881,19.574,19.727,19.881,19.881,19.727,20.034
2991,58,58,113,102,-515.358,-518.127,-518.057,-518.123,-520.956,-522.064,-468.252,-457.082,-509.002,18.137,17.984,18.443,18.29,17.831,18.137,17.831,18.443,17.984,18.137,18.443,18.137,17.984,18.137,17.831,17.677,18.443,17.831,18.29,18.137,18.29,18.443,18.137,18.137,17.831,17.831,18.443,18.137,18.137,18.137,17.831,17.831,18.137,17.677,17.984,18.29,18.137,17.677,17.831,18.29,18.29,18.29,17.984,17.831,18.29,18.137,18.137,17.984,18.29,17.831,18.29,18.29,18.137,18.29,17.831,18.29,18.137,17.831,18.137,17.984,17.831,18.29,18.29,17.831,18.443
2992,58,58,112,102,-515.175,-518.541,-517.907,-518.687,-521.647,-521.681,-468.126,-456.568,-508.481,19.045,18.892,19.045,18.892,18.739,18.739,18.586,19.045,18.739,18.586,19.045,19.045,19.197,19.045,18.892,18.739,18.586,18.586,18.586,19.197,19.045,18.892,19.197,19.197,18.586,18.892,18.739,18.739,19.045,18.739,18.892,18.739,19.35,19.045,19.045,18.892,19.045,19.197,19.35,19.503,19.503,18.892,19.045,19.045,19.045,19.503,19.045,19.197,19.503,19.197,19.503,19.35,19.656,19.197,19.197,19.045,19.503,19.197,19.503,19.503,19.656,19.503,19.197,19.197,19.503
2993,58,58,111,102,-515.814,-519.189,-518.362,-518.952,-521.541,-522.541,-469.372,-457.4,-509.671,19.324,19.324,19.019,19.019,18.866,19.172,18.866,19.172,19.172,18.866,19.324,19.324,19.477,19.477,19.172,19.172,19.324,19.019,19.172,19.783,19.63,19.477,19.63,19.63,18.713,19.63,19.172,19.324,19.63,19.019,19.324,19.172,19.783,19.477,19.324,19.019,19.172,19.019,19.477,19.63,19.477,19.019,19.477,19.477,19.324,19.63,19.324,19.477,19.63,19.172,19.324,19.324,19.783,19.172,19.477,19.172,19.324,19.172,19.324,19.324,19.63,19.477,19.172,19.019,19.324
2994,58,58,110,102,-516.431,-519.304,-519.284,-519.909,-522.316,-521.834,-468.924,-457.473,-509.464,23.457,23.304,23.304,23.457,22.998,23.151,22.998,22.998,22.998,23.151,22.998,22.998,22.998,22.846,22.998,22.693,22.846,22.998,22.693,22.693,22.387,22.846,22.693,22.54,22.693,22.54,22.693,22.846,22.846,22.693,22.693,22.846,22.693,22.846,22.846,22.693,22.846,22.846,22.693,22.693,22.693,22.693,22.846,22.693,22.693,22.693,22.54,22.54,22.387,22.846,22.693,22.693,22.54,22.693,22.846,22.693,22.693,22.54,22.693,22.693,22.54,22.54,22.693,22.54,22.387
2995,58,58,109,102,-514.05,-517.466,-516.758,-517.742,-519.624,-520.161,-467.061,-455.244,-506.674,16.608,16.302,16.302,16.302,15.997,16.455,16.15,16.608,16.15,16.15,16.608,16.608,16.608,16.608,16.302,16.15,16.15,16.15,15.997,16.302,16.302,16.455,16.608,16.302,15.997,15.997,15.844,16.15,16.302,15.997,16.302,16.15,16.608,16.455,16.302,15.997,16.302,16.455,16.608,16.608,16.455,15.997,16.15,16.15,15.997,16.608,16.15,16.302,16.455,16.455,16.608,16.608,16.608,15.997,16.15,15.997,16.302,15.997,16.608,16.15,16.302,16.15,15.997,15.997,16.455
2996,58,58,108,102,-513.394,-515.906,-524.598,-524.668,-534.568,-526.446,-465.937,-450.805,-506.994,13.11,12.957,13.11,13.11,12.651,12.804,13.11,13.11,13.11,13.264,13.11,13.11,12.498,12.804,12.957,12.651,12.957,12.651,13.11,12.957,12.651,12.957,12.344,12.804,12.804,12.957,12.344,12.957,12.804,12.804,12.804,12.651,12.651,12.957,12.957,12.957,12.498,12.651,12.498,12.957,13.11,12.498,12.804,12.804,12.651,12.498,12.804,12.804,13.11,12.498,13.11,12.957,12.498,13.11,12.498,12.957,12.804,12.498,12.651,12.651,12.957,12.957,12.498,13.11,12.957
2997,58,58,107,102,-518.127,-527.138,-523.859,-519.453,-516.148,-514.177,-469.126,-456.014,-509.008,10.913,10.913,10.913,10.913,10.454,10.76,11.22,10.913,10.913,11.22,10.913,11.22,10.454,10.607,10.913,10.607,10.76,10.607,10.913,10.913,10.454,10.913,10.301,10.913,10.913,10.76,10.148,10.913,10.76,10.76,10.913,10.301,10.76,10.913,10.76,10.76,10.607,10.76,10.148,10.913,10.913,10.76,10.76,10.76,10.454,10.607,10.76,10.76,11.066,10.301,11.066,11.066,10.454,10.913,10.607,10.913,10.913,10.607,10.607,10.607,10.454,10.913,10.301,10.913,10.913
2998,58,58,106,102,-517.301,-516.222,-517.758,-517.609,-524.105,-516.962,-469.65,-452.998,-509.914,12.409,12.409,12.256,12.409,12.409,12.409,12.256,12.256,12.103,12.103,12.103,12.256,12.409,12.256,12.256,12.256,12.409,12.256,12.103,12.103,12.409,11.95,12.409,12.256,12.103,12.103,12.256,12.103,12.409,12.256,12.103,12.103,12.256,12.103,12.103,12.256,12.103,12.103,12.103,12.256,12.103,12.256,12.409,12.256,12.103,12.256,12.256,12.409,12.256,12.103,11.95,12.103,12.256,12.103,12.103,12.256,12.409,12.256,12.103,12.103,12.103,12.256,12.256,12.256,12.256
2999,58,58,105,102,-516.984,-520.63,-517.273,-514.573,-520.773,-514.239,-468.524,-454.993,-507.212,12.262,12.109,12.109,12.109,11.65,11.803,12.109,12.109,11.803,12.109,12.109,12.262,11.803,11.956,12.109,11.65,12.109,11.65,11.803,12.109,11.65,12.109,11.65,11.65,11.803,11.803,11.498,12.109,11.956,12.109,11.803,11.803,11.65,12.262,11.803,12.109,11.65,11.65,11.498,12.262,12.262,11.65,12.109,12.109,11.498,11.65,12.109,12.109,12.109,11.65,12.109,12.262,11.65,12.109,11.65,12.109,11.956,11.65,11.65,11.65,11.956,12.109,11.65,12.109,12.109
3000,58,58,104,102,-512.296,-515.588,-515.262,-514.915,-517.703,-517.714,-465.307,-453.129,-504.896,12.485,12.638,12.485,12.638,12.791,12.638,12.791,12.333,12.638,12.638,12.333,12.333,12.485,12.18,12.485,12.791,13.096,12.485,13.096,12.485,12.333,12.791,12.485,12.485,12.638,12.791,12.943,12.943,12.485,12.791,12.485,12.791,12.333,12.485,12.638,12.638,12.791,12.638,12.485,12.333,12.333,12.791,12.791,12.791,12.943,12.333,12.791,12.638,12.333,12.638,12.18,12.485,12.485,12.791,13.096,12.943,12.18,12.943,12.333,12.485,12.485,12.791,12.791,12.943,12.485
3001,58,58,103,102,-511.942,-514.667,-514.773,-514.909,-518.019,-518.826,-465.576,-453.292,-504.749,12.751,12.751,12.751,12.904,13.057,12.751,12.904,12.751,12.904,12.904,12.751,12.751,12.751,12.751,12.904,13.057,13.057,12.904,13.057,12.904,12.751,13.057,12.751,12.751,13.057,12.904,13.057,13.057,12.904,12.751,12.598,12.904,12.751,12.751,12.751,12.904,12.904,12.904,12.751,12.751,12.751,12.904,13.057,13.057,13.057,12.751,12.904,12.751,12.598,12.751,12.598,12.598,12.751,13.057,13.209,13.057,12.751,13.057,12.751,12.751,12.751,12.904,12.904,13.057,12.751
3002,58,58,102,102,-511.742,-515.051,-515.172,-514.449,-517.94,-518.049,-465.207,-452.673,-505.551,12.371,12.524,12.218,12.524,12.371,12.371,12.677,12.218,12.218,12.218,12.218,12.524,12.218,12.218,12.218,12.524,12.677,12.218,12.677,12.218,12.218,12.371,12.218,12.218,12.524,12.524,12.524,12.677,12.218,12.524,12.218,12.524,12.218,12.218,12.371,12.524,12.218,12.371,12.065,12.065,12.065,12.524,12.677,12.524,12.524,12.065,12.524,12.218,12.065,12.371,12.065,12.218,12.218,12.524,12.677,12.524,12.218,12.524,12.218,12.218,12.065,12.524,12.371,12.524,12.371
3003,58,58,101,102,-511.769,-514.829,-514.858,-514.828,-518.216,-519.259,-465.657,-453.025,-506.879,12.254,12.407,12.101,12.407,12.254,12.407,12.866,12.101,12.254,12.713,12.101,12.101,12.101,12.101,12.407,12.56,12.866,12.407,12.866,12.254,11.948,12.407,12.254,11.948,12.56,12.407,12.713,12.713,12.101,12.407,12.101,12.56,12.101,12.254,12.407,12.713,12.407,12.407,12.101,12.254,12.101,12.56,12.713,12.56,12.713,11.948,12.56,12.254,11.948,12.407,12.101,12.254,12.254,12.56,12.866,12.56,12.101,12.56,12.101,12.101,12.101,12.56,12.56,12.56,12.101
3004,58,58,116,103,-514.454,-517.422,-517.297,-518.651,-518.599,-519.062,-466.356,-454.947,-508.705,16.958,17.264,17.417,17.264,17.722,17.111,17.417,17.264,17.417,17.57,16.958,17.417,16.805,16.805,16.958,17.264,16.958,17.417,16.805,16.653,17.264,16.958,17.111,17.57,17.264,16.805,16.958,17.111,17.264,16.958,16.653,17.111,16.958,17.264,17.264,17.111,16.805,16.653,16.805,16.805,16.958,16.958,17.417,16.958,17.264,16.958,16.805,17.111,17.264,17.417,16.805,17.111,17.264,17.264,16.653,17.417,17.264,16.958,17.264,16.958,16.958,17.111,17.111,16.958,16.653
3005,58,58,115,103,-514.897,-518.004,-518.209,-518.025,-521.134,-520.485,-467.821,-456.414,-508.088,17.007,16.854,17.313,17.007,17.16,16.854,17.16,16.701,16.854,17.007,16.701,17.313,16.549,16.701,16.701,16.854,16.701,17.007,16.549,16.549,16.854,16.701,16.854,17.007,17.007,16.701,16.701,16.701,16.854,16.854,16.701,17.007,16.701,16.854,16.854,16.854,16.549,16.396,16.549,16.549,16.549,16.701,17.007,16.854,16.854,16.701,16.701,16.854,16.854,17.007,16.396,16.854,16.854,16.854,16.396,17.16,17.007,16.701,16.854,16.701,16.549,16.854,16.701,16.549,16.396
3006,58,58,114,103,-515.923,-518.832,-519.328,-519.701,-521.247,-521.669,-468.843,-457.844,-509.339,19.012,18.859,19.012,19.012,19.165,18.859,19.012,18.859,18.859,18.706,18.706,19.012,18.553,18.553,18.706,18.859,18.553,18.859,18.706,18.553,18.859,18.706,18.706,19.012,18.706,18.553,18.553,18.706,18.859,18.706,18.553,18.859,18.553,18.859,18.859,18.706,18.706,18.553,18.706,18.553,18.553,18.706,18.859,18.706,18.859,18.553,18.4,18.706,18.859,18.859,18.706,18.706,18.706,18.859,18.4,19.012,19.012,18.706,18.706,18.706,18.553,18.706,18.859,18.553,18.706
3007,58,58,113,103,-514.811,-518.1,-517.984,-518.495,-520.228,-520.174,-467.849,-456.546,-506.576,17.909,17.756,18.063,17.909,18.063,17.756,18.216,17.756,17.909,17.756,17.603,18.063,17.143,17.45,17.45,17.909,17.603,17.909,17.45,17.297,17.756,17.603,17.603,18.063,17.603,17.45,17.45,17.603,17.756,17.756,17.45,17.603,17.45,17.756,17.909,17.603,17.297,17.45,17.45,17.143,17.297,17.45,17.756,17.756,17.756,17.45,17.297,17.756,17.909,17.909,17.297,17.603,17.603,17.756,17.143,17.909,17.909,17.45,17.756,17.297,17.603,17.45,17.756,17.45,17.297
3008,58,58,112,103,-514.966,-517.783,-518.209,-518.433,-520.3,-520.274,-468.368,-456.238,-506.188,16.96,16.349,16.502,16.502,16.043,16.654,16.196,16.196,16.043,16.502,16.654,16.043,16.349,16.502,16.502,16.349,16.349,16.043,16.502,16.502,16.043,16.502,16.196,16.196,16.502,16.349,16.502,16.043,16.196,16.196,16.349,16.349,16.502,16.043,15.89,15.89,16.502,16.502,16.349,16.502,16.654,16.654,16.043,16.502,16.043,16.654,16.502,16.043,16.196,16.043,16.349,16.043,16.043,16.043,16.349,16.043,15.89,16.502,15.89,16.502,16.349,16.043,16.196,16.502,16.502
3009,58,58,111,103,-514.889,-517.736,-517.668,-518.27,-519.849,-519.622,-470.231,-458.302,-506.589,16.15,15.845,15.845,15.997,15.845,15.845,15.845,15.387,15.692,15.692,15.539,15.845,15.387,15.234,15.692,15.692,15.387,15.539,15.692,15.387,15.387,15.692,15.539,15.692,15.539,15.539,15.539,15.387,15.539,15.692,15.539,15.692,15.539,15.539,15.539,15.387,15.387,15.539,15.387,15.539,15.539,15.539,15.387,15.692,15.539,15.387,15.539,15.539,15.539,15.539,15.539,15.387,15.539,15.387,15.387,15.539,15.387,15.539,15.387,15.387,15.387,15.234,15.387,15.539,15.387
3010,58,58,110,103,-512.937,-515.651,-516.154,-516.225,-518.026,-518.709,-466.053,-453.984,-505.028,13.576,13.27,13.27,13.27,12.812,13.423,13.576,13.423,13.118,13.576,13.423,13.27,13.27,13.729,13.423,13.118,13.576,13.27,13.423,13.576,13.27,13.118,13.118,13.27,13.729,13.27,13.423,13.27,13.118,13.423,13.27,13.27,13.729,13.27,13.27,12.965,13.576,13.729,13.576,13.423,13.576,13.576,13.423,13.576,13.118,13.729,13.576,13.27,13.27,13.118,13.576,13.27,12.965,13.423,13.423,13.27,13.423,13.27,13.27,13.423,13.576,13.576,13.423,13.118,13.423
3011,58,58,109,103,-512.636,-515.449,-515.873,-515.844,-518.124,-517.886,-465.366,-454.128,-505.08,13.21,12.904,12.751,12.598,12.445,13.057,12.751,12.904,12.598,12.904,13.057,12.598,13.057,13.363,13.057,12.751,12.904,12.598,12.904,13.057,12.751,12.598,12.598,12.751,12.904,13.057,12.751,12.751,12.598,12.904,12.751,12.751,12.904,12.751,12.751,12.598,13.363,13.057,12.904,13.21,13.057,12.904,12.751,12.904,12.598,13.057,13.21,12.751,12.598,12.445,13.21,12.751,12.598,12.751,12.904,12.598,12.751,12.904,12.598,12.904,12.904,12.751,12.751,12.598,12.904
3012,58,58,108,103,-512.531,-515.695,-515.883,-516.515,-517.755,-518.633,-466.099,-453.689,-505.395,12.832,12.832,12.373,12.373,12.984,12.984,12.832,12.526,12.679,12.832,12.526,12.832,12.832,12.984,12.832,13.137,12.679,12.832,12.373,12.832,12.526,12.526,12.526,12.373,12.832,12.832,12.373,12.526,12.984,12.679,12.679,12.679,12.832,12.832,12.832,12.373,12.373,12.832,12.832,12.373,12.526,12.679,12.526,12.526,12.526,12.373,12.526,12.679,12.373,12.679,12.679,12.373,12.526,12.22,12.832,12.22,12.832,12.832,12.832,12.832,12.832,12.526,12.373,12.679,12.373
3013,58,58,107,103,-512.548,-515.619,-515.353,-515.756,-517.994,-517.843,-465.672,-453.605,-504.276,12.382,12.382,12.535,12.535,12.382,12.688,12.382,12.688,12.535,12.382,12.535,12.688,12.229,12.688,12.382,12.382,12.535,12.382,12.382,12.688,12.535,12.535,12.535,12.535,12.382,12.382,12.229,12.382,12.382,12.535,12.382,12.382,12.382,12.382,12.382,12.535,12.382,12.382,12.382,12.229,12.535,12.535,12.229,12.382,12.535,12.535,12.229,12.535,12.535,12.229,12.688,12.382,12.535,12.535,12.382,12.535,12.535,12.382,12.382,12.229,12.382,12.535,12.382,12.382,12.535
3014,58,58,106,103,-512.969,-515.606,-516.129,-516.493,-517.336,-517.223,-466.057,-454.033,-504.725,13.322,13.322,12.863,12.252,13.322,13.169,13.169,12.405,12.557,13.169,12.71,12.863,13.475,13.016,13.169,13.169,13.016,13.016,13.016,12.557,12.863,12.71,12.557,12.71,13.169,13.169,12.71,12.863,13.322,12.71,13.322,13.016,13.169,12.863,13.322,12.71,12.863,13.169,13.016,12.71,13.016,13.016,13.016,12.71,12.863,12.405,12.863,12.557,12.557,13.016,12.557,12.557,12.863,12.557,12.557,12.405,12.863,13.016,13.169,13.322,13.169,12.405,12.71,12.863,12.71
3015,58,58,105,103,-512.459,-515.871,-516.056,-516.162,-518.398,-517.879,-465.556,-453.835,-504.108,12.999,13.152,12.388,12.235,13.152,12.846,12.846,12.388,12.541,12.846,12.388,12.541,13.152,12.693,13.152,12.999,12.541,12.846,12.693,12.846,12.541,12.541,12.541,12.541,12.999,12.846,12.541,12.846,12.999,12.541,12.999,12.999,12.846,12.999,12.999,12.388,12.541,12.999,12.846,12.541,12.693,12.693,12.693,12.693,12.541,12.388,12.693,12.541,12.388,12.999,12.693,12.541,12.693,12.388,12.693,12.235,12.846,13.152,12.846,12.999,12.999,12.388,12.693,12.541,12.388
3016,58,58,104,103,-522.187,-523.272,-527.512,-517.729,-525.099,-524.749,-471.758,-459.995,-510.657,8.676,8.523,8.523,8.523,8.676,8.982,8.37,8.523,8.37,8.216,8.216,8.523,8.676,8.523,8.216,8.829,8.523,8.829,8.37,8.216,8.676,8.37,8.676,8.982,8.829,8.216,8.829,8.37,8.37,8.523,8.676,8.523,9.136,8.37,8.37,8.523,8.829,8.829,8.676,8.37,8.37,8.829,8.523,8.523,8.523,8.829,8.37,8.523,8.37,8.829,8.37,8.216,8.523,8.063,8.829,8.37,8.523,8.829,8.523,8.676,8.216,8.523,8.676,8.216,8.37
3017,58,58,103,103,-526.564,-522.194,-523.213,-531.941,-501.058,-505.213,-462.107,-451.629,-501.725,0.726021,0.726021,0.879335,0.726021,1.033,1.033,0.726021,0.726021,0.572706,0.572706,0.419392,0.879335,1.033,0.879335,0.572706,0.879335,0.879335,0.879335,0.572706,0.572706,0.726021,0.572706,0.879335,1.033,0.879335,0.419392,0.879335,0.419392,0.726021,0.726021,0.726021,0.419392,1.033,0.726021,0.572706,0.726021,0.879335,1.033,0.726021,0.726021,0.572706,1.033,0.879335,0.572706,0.572706,0.879335,0.572706,0.879335,0.572706,1.033,0.572706,0.419392,0.879335,0.572706,0.879335,0.572706,0.879335,1.033,0.879335,0.879335,0.266077,0.572706,0.879335,0.726021,0.726021
3018,58,58,102,103,-502.915,-507.413,-514.278,-512.376,-521.902,-527.225,-470.076,-456.497,-510.089,13.826,13.826,13.826,13.826,14.132,14.132,13.979,13.673,13.673,13.673,13.521,13.826,13.826,13.826,13.673,13.979,13.673,13.979,13.826,13.673,13.673,13.826,13.826,14.132,13.826,13.673,13.979,13.521,13.826,13.826,13.826,13.673,14.132,13.826,13.673,13.673,13.826,13.979,13.826,13.826,13.673,13.826,13.979,13.826,13.673,13.979,13.673,13.826,13.673,13.979,13.673,13.673,13.979,13.673,14.132,13.673,13.826,13.979,13.979,13.826,13.673,13.673,13.826,13.521,13.673
3019,58,58,101,103,-517.033,-526.128,-523.199,-523.259,-525.291,-519.155,-462.97,-453.869,-499.29,1.588,1.588,1.588,1.588,1.894,2.2,1.588,1.588,1.435,1.435,1.282,1.435,1.894,1.588,1.435,1.741,1.435,1.741,1.435,1.282,1.435,1.435,1.741,2.2,1.741,1.282,1.741,1.282,1.435,1.588,1.588,1.435,1.894,1.435,1.588,1.435,1.894,1.894,1.588,1.588,1.435,1.894,1.588,1.588,1.435,1.894,1.282,1.435,1.282,1.894,1.588,1.282,1.894,1.282,1.894,1.282,1.588,1.894,1.741,1.741,0.97658,1.435,1.741,1.435,1.741
3020,58,58,116,100,-515.508,-518.763,-518.194,-518.561,-521.412,-521.145,-469.242,-457.435,-509.357,20.982,20.829,20.217,20.37,20.829,20.676,20.523,20.829,20.217,20.217,20.217,20.064,20.217,20.523,20.829,20.217,20.217,20.676,20.064,20.217,20.523,20.064,20.37,20.676,20.37,20.217,20.37,19.911,20.37,19.911,20.064,20.064,20.676,20.523,20.523,20.523,20.064,20.217,20.064,20.523,20.064,20.523,20.37,20.064,20.217,20.37,20.064,20.37,20.064,20.37,20.523,20.064,20.37,20.37,20.217,20.523,20.217,20.217,20.217,19.911,20.37,20.37,20.217,20.523,20.37
3021,58,58,115,100,-515.137,-518.6,-517.947,-518.33,-518.699,-519.45,-470.299,-458.538,-509.036,19.275,19.275,19.122,18.969,19.275,19.122,19.122,19.275,18.816,18.969,18.969,18.969,18.969,18.969,18.969,18.816,18.816,18.969,18.816,18.969,18.816,18.663,18.816,18.969,18.816,18.663,18.969,18.663,18.816,18.663,18.816,18.663,18.969,18.969,18.969,18.969,18.663,18.969,18.663,18.816,18.663,18.969,18.969,18.663,18.816,18.969,18.816,18.969,18.816,18.969,18.816,18.816,18.969,18.816,18.816,18.816,18.816,18.816,18.816,18.816,18.969,18.969,18.816,18.969,18.969
3022,58,58,114,100,-517.298,-520.063,-519.552,-519.64,-522.838,-521.455,-471.395,-460.099,-511.459,21.259,21.106,20.646,20.646,20.953,20.953,20.953,20.953,20.34,20.493,20.493,20.34,20.493,20.799,20.953,20.34,20.493,20.799,20.34,20.493,20.953,20.34,20.799,20.799,20.493,20.493,20.646,20.34,20.493,20.187,20.34,20.493,20.799,20.799,20.799,20.953,20.493,20.646,20.34,20.646,20.187,20.799,20.799,20.187,20.493,20.646,20.34,20.646,20.493,20.646,20.799,20.493,20.646,20.646,20.493,20.646,20.493,20.34,20.34,20.34,20.953,20.493,20.34,20.646,20.646
3023,58,58,113,100,-517.498,-520.725,-520.048,-520.42,-522.79,-523.593,-472.541,-460.912,-512.219,22.118,22.118,21.352,21.505,21.965,21.812,21.812,22.118,21.658,21.658,21.505,21.199,21.505,21.812,21.965,21.352,21.505,21.812,21.352,21.352,21.812,21.352,21.658,21.812,21.505,21.352,21.658,21.046,21.505,21.046,21.046,21.352,21.812,21.812,21.658,21.658,21.505,21.505,21.199,21.658,21.199,21.812,21.658,21.046,21.352,21.658,21.505,21.505,21.352,21.505,21.658,21.352,21.658,21.505,21.352,21.658,21.352,21.199,21.199,21.199,21.658,21.352,21.199,21.658,21.658
3024,58,58,112,100,-515.175,-518.236,-518.06,-517.617,-517.511,-516.779,-470.113,-458.556,-508.787,17.516,16.905,16.905,16.599,17.058,16.599,17.058,17.211,16.905,16.905,17.058,16.599,16.905,17.211,17.058,17.058,17.363,16.905,16.905,16.752,16.599,16.446,16.905,17.211,16.752,16.905,17.058,16.752,16.905,17.058,16.905,17.058,16.752,16.905,16.905,17.363,16.599,16.599,17.211,16.599,17.211,16.752,17.058,17.211,17.211,16.905,17.211,16.905,16.599,17.058,16.599,16.752,16.599,16.752,16.905,17.058,17.211,17.058,17.211,16.752,16.599,16.599,16.905,16.752,16.752
3025,58,58,111,100,-514.897,-518.578,-518.209,-518.493,-520.778,-521.778,-468.151,-456.637,-508.908,18.713,17.948,18.101,17.795,18.101,17.642,18.101,18.254,17.948,17.642,17.948,17.642,17.795,18.101,17.948,18.101,18.101,17.948,17.948,17.795,17.336,17.489,17.642,17.642,17.642,17.642,17.948,17.948,17.795,17.948,17.795,17.948,17.642,17.795,17.795,18.254,17.642,17.489,18.101,17.642,18.101,17.795,17.795,18.101,18.101,18.101,17.948,17.948,17.642,17.795,17.642,17.642,17.336,17.642,17.948,17.795,18.101,18.101,18.254,17.795,17.948,17.795,17.948,18.254,17.795
3026,58,58,110,100,-514.751,-517.93,-517.908,-517.768,-520.482,-520.305,-467.701,-456.095,-507.476,18.564,18.717,18.564,18.564,18.564,18.411,18.411,18.258,18.258,18.411,18.258,18.564,18.258,18.258,18.258,18.105,18.411,18.258,18.411,18.258,18.258,18.411,18.258,18.105,18.411,18.564,18.411,18.258,18.411,18.105,18.564,18.564,18.411,18.411,18.258,18.411,18.258,18.258,18.411,18.411,18.258,18.411,18.411,18.258,18.411,18.411,18.258,18.258,18.258,18.411,18.411,18.564,18.564,18.411,18.258,18.411,18.411,18.258,18.258,18.564,18.411,18.258,18.411,18.258,18.411
